Date,Open,High,Low,Close,Adj Close,Volume
2018-10-08,23.950001,23.950001,22.139999,22.870001,22.870001,35900
2018-10-09,22.879999,23.629999,22.879999,23.250000,23.250000,32900
2018-10-10,23.240000,23.240000,22.139999,22.370001,22.370001,13100
2018-10-11,22.000000,22.000000,21.000000,21.209999,21.209999,28800
2018-10-12,21.490000,22.000000,21.260000,21.629999,21.629999,76000
2018-10-15,21.580000,21.907000,20.750000,20.990000,20.990000,40500
2018-10-16,21.190001,21.190001,20.090000,20.760000,20.760000,59500
2018-10-17,20.760000,22.400000,20.760000,21.870001,21.870001,29400
2018-10-18,22.000000,22.000000,20.825001,21.610001,21.610001,24200
2018-10-19,21.629999,22.000000,21.250000,21.420000,21.420000,38400
2018-10-22,21.549999,21.559999,20.916000,21.100000,21.100000,83100
2018-10-23,20.830000,21.150000,20.620001,20.799999,20.799999,34600
2018-10-24,19.500000,19.684999,16.459999,17.230000,17.230000,320700
2018-10-25,17.250000,18.110001,16.870001,17.860001,17.860001,127100
2018-10-26,18.170000,19.240000,17.653000,19.000000,19.000000,132100
2018-10-29,19.000000,19.850000,19.000000,19.000000,19.000000,495600
2018-10-30,19.000000,20.110001,19.000000,19.110001,19.110001,92300
2018-10-31,19.620001,19.620001,18.910000,19.040001,19.040001,123300
2018-11-01,19.059999,19.230000,19.000000,19.049999,19.049999,94800
2018-11-02,19.110001,19.600000,19.000000,19.600000,19.600000,53600
2018-11-05,19.500000,19.969999,19.049999,19.370001,19.370001,85700
2018-11-06,19.330000,19.750000,18.959999,19.049999,19.049999,108500
2018-11-07,19.110001,19.500000,19.100000,19.219999,19.219999,38400
2018-11-08,19.160000,19.545000,19.049999,19.320000,19.320000,76700
2018-11-09,19.209999,19.450001,19.139999,19.250000,19.250000,108500
2018-11-12,19.170000,19.440001,19.150000,19.250000,19.250000,37200
2018-11-13,19.299999,20.500000,19.219999,20.450001,20.450001,95500
2018-11-14,20.400000,20.400000,19.760000,20.000000,20.000000,123900
2018-11-15,19.950001,20.410000,19.559999,19.969999,19.969999,48400
2018-11-16,19.930000,20.350000,19.392000,20.190001,20.190001,36800
2018-11-19,20.100000,20.330000,19.900000,19.990000,19.990000,22400
2018-11-20,19.820000,20.000000,19.250000,19.379999,19.379999,48800
2018-11-21,19.306999,19.834000,19.250000,19.309999,19.309999,27100
2018-11-23,19.209999,19.430000,19.000000,19.190001,19.190001,43100
2018-11-26,19.820000,19.924999,17.930000,18.160000,18.160000,88800
2018-11-27,18.049999,18.100000,17.495001,17.950001,17.950001,68100
2018-11-28,18.040001,18.100000,17.469999,17.830000,17.830000,118200
2018-11-29,17.709999,18.120001,16.690001,17.120001,17.120001,60300
2018-11-30,16.980000,17.709999,16.900000,17.530001,17.530001,85000
2018-12-03,17.709999,19.170000,17.410000,18.930000,18.930000,67300
2018-12-04,19.100000,19.809999,18.049999,18.510000,18.510000,66900
2018-12-06,18.260000,19.549999,17.910000,19.450001,19.450001,63600
2018-12-07,19.639999,20.100000,19.040001,20.040001,20.040001,79100
2018-12-10,19.900000,20.889999,19.620001,20.639999,20.639999,83100
2018-12-11,20.889999,21.475000,20.680000,20.889999,20.889999,46000
2018-12-12,21.000000,21.250000,20.639999,20.870001,20.870001,46000
2018-12-13,20.830000,21.389999,20.315001,21.200001,21.200001,41200
2018-12-14,21.340000,21.639999,18.986000,21.490000,21.490000,42100
2018-12-17,21.500000,22.430000,21.014000,21.910000,21.910000,114700
2018-12-18,23.950001,26.440001,22.480000,23.799999,23.799999,500500
2018-12-19,24.240000,26.129999,23.450001,23.860001,23.860001,133500
2018-12-20,23.850000,23.850000,22.580000,22.990000,22.990000,94700
2018-12-21,22.889999,22.945000,21.200001,21.629999,21.629999,339700
2018-12-24,21.770000,23.350000,21.770000,22.709999,22.709999,48200
2018-12-26,22.950001,23.621000,20.969999,23.059999,23.059999,258700
2018-12-27,23.250000,24.139999,22.500000,23.590000,23.590000,180800
2018-12-28,23.549999,24.306999,23.379999,23.840000,23.840000,113400
2018-12-31,23.879999,23.959000,22.730000,22.940001,22.940001,140300
2019-01-02,22.590000,23.160000,22.590000,23.000000,23.000000,87800
2019-01-03,22.719999,23.270000,22.400000,22.570000,22.570000,68700
2019-01-04,22.809999,22.809999,22.410000,22.709999,22.709999,163400
2019-01-07,22.700001,23.840000,22.700001,23.790001,23.790001,205300
2019-01-08,24.030001,24.809999,23.670000,24.170000,24.170000,95100
2019-01-09,24.330000,24.780001,23.910000,24.100000,24.100000,71200
2019-01-10,23.940001,24.087000,23.639999,23.900000,23.900000,60000
2019-01-11,23.790001,24.980000,23.790001,24.719999,24.719999,79100
2019-01-14,25.100000,25.530001,23.000000,23.200001,23.200001,184400
2019-01-15,23.190001,23.650000,22.510000,22.809999,22.809999,63000
2019-01-16,22.740000,23.469999,22.663000,23.410000,23.410000,47800
2019-01-17,23.520000,23.540001,22.500000,22.860001,22.860001,44200
2019-01-18,22.920000,23.650000,22.920000,23.610001,23.610001,26100
2019-01-22,23.400000,23.660000,23.100000,23.440001,23.440001,81200
2019-01-23,23.610001,23.797001,23.270000,23.440001,23.440001,41500
2019-01-24,23.420000,23.420000,22.700001,22.850000,22.850000,25200
2019-01-25,22.850000,23.450001,22.850000,22.900000,22.900000,22100
2019-01-28,22.730000,23.900000,22.730000,23.709999,23.709999,24300
2019-01-29,23.690001,23.990000,23.385000,23.620001,23.620001,7400
2019-01-30,23.620001,23.620001,23.014999,23.320000,23.320000,43500
2019-01-31,23.170000,23.980000,23.170000,23.879999,23.879999,59400
2019-02-01,23.870001,24.190001,23.639999,23.740000,23.740000,45300
2019-02-04,23.780001,24.150000,23.580000,24.059999,24.059999,36400
2019-02-05,24.170000,25.889999,24.170000,25.760000,25.760000,70300
2019-02-06,25.750000,26.360001,25.510000,26.330000,26.330000,55900
2019-02-07,26.320000,27.490000,26.070000,26.930000,26.930000,114700
2019-02-08,26.920000,27.400000,26.920000,27.400000,27.400000,64300
2019-02-11,28.299999,30.360001,27.150000,28.950001,28.950001,432500
2019-02-12,28.660000,29.000000,27.450001,27.709999,27.709999,100500
2019-02-13,27.719999,28.650000,27.719999,27.950001,27.950001,60700
2019-02-14,27.840000,28.906000,27.840000,28.420000,28.420000,31200
2019-02-15,28.920000,28.920000,28.010000,28.370001,28.370001,74700
2019-02-19,28.370001,30.190001,28.370001,29.740000,29.740000,82000
2019-02-20,29.860001,30.379999,29.860001,30.260000,30.260000,59100
2019-02-21,30.520000,30.945000,29.910000,30.440001,30.440001,33600
2019-02-22,30.629999,32.360001,30.629999,32.250000,32.250000,66600
2019-02-25,32.549999,34.220001,32.349998,33.639999,33.639999,180000
2019-02-26,33.630001,33.630001,31.330000,31.559999,31.559999,75900
2019-02-27,31.690001,32.667000,31.004999,31.200001,31.200001,29900
2019-02-28,31.400000,31.990000,30.000000,30.270000,30.270000,93700
2019-03-01,30.490000,31.879999,30.010000,31.690001,31.690001,18500
2019-03-04,31.750000,33.157001,30.295000,30.709999,30.709999,48500
2019-03-05,29.799999,31.285000,29.650000,30.299999,30.299999,84800
2019-03-06,30.490000,30.806000,28.620001,29.120001,29.120001,89100
2019-03-07,29.129999,30.360001,29.030001,30.070000,30.070000,53300
2019-03-08,29.830000,30.219999,28.961000,29.900000,29.900000,44500
2019-03-11,29.900000,31.530001,29.900000,30.490000,30.490000,18700
2019-03-12,30.590000,31.420000,30.389999,30.980000,30.980000,68200
2019-03-13,31.330000,31.830999,30.572001,31.240000,31.240000,43500
2019-03-14,31.539000,31.555000,30.000000,30.180000,30.180000,47000
2019-03-15,30.340000,30.770000,29.465000,30.049999,30.049999,104400
2019-03-18,30.040001,30.040001,29.010000,29.549999,29.549999,73900
2019-03-19,29.650000,29.930000,28.540001,28.750000,28.750000,53600
2019-03-20,28.780001,31.389999,28.080000,28.639999,28.639999,46000
2019-03-21,28.650000,29.480000,28.200001,28.340000,28.340000,70700
2019-03-22,28.320000,28.510000,25.940001,26.150000,26.150000,94100
2019-03-25,26.219999,27.190001,26.160000,27.100000,27.100000,30500
2019-03-26,27.309999,27.700001,26.270000,27.670000,27.670000,46300
2019-03-27,27.780001,29.190001,27.690001,28.830000,28.830000,39100
2019-03-28,29.059999,29.209999,27.870001,28.240000,28.240000,39900
2019-03-29,28.250000,28.709999,27.260000,27.809999,27.809999,32300
2019-04-01,27.850000,28.799999,27.000000,28.410000,28.410000,50200
2019-04-02,28.760000,30.975000,28.760000,30.110001,30.110001,145100
2019-04-03,30.469999,31.065001,30.129999,30.250000,30.250000,42500
2019-04-04,30.389999,31.639999,30.350000,31.160000,31.160000,85500
2019-04-05,31.000000,31.645000,29.219999,30.469999,30.469999,77200
2019-04-08,30.469999,31.000000,30.090000,30.730000,30.730000,77700
2019-04-09,30.690001,31.370001,30.361000,30.469999,30.469999,46400
2019-04-10,30.434999,30.940001,29.500000,30.190001,30.190001,68300
2019-04-11,30.250000,30.325001,29.809999,29.969999,29.969999,15300
2019-04-12,30.209999,30.719000,29.750000,30.150000,30.150000,40800
2019-04-15,30.290001,30.740000,29.540001,29.580000,29.580000,78200
2019-04-16,29.920000,30.465000,29.600000,30.250000,30.250000,33900
2019-04-17,30.280001,30.773001,29.820000,30.209999,30.209999,14400
2019-04-18,30.250000,30.424000,29.400000,29.500000,29.500000,44400
2019-04-22,29.389999,29.490000,27.650000,28.180000,28.180000,124400
2019-04-23,28.340000,29.270000,28.190001,28.910000,28.910000,65200
2019-04-24,29.600000,30.930000,29.200001,30.410000,30.410000,21700
2019-04-25,30.379999,30.379999,29.155001,29.320000,29.320000,30000
2019-04-26,29.820000,30.382999,29.330000,29.620001,29.620001,7900
2019-04-29,29.719999,30.950001,27.219999,30.930000,30.930000,42900
2019-04-30,34.250000,40.738998,31.350000,39.395000,39.395000,489600
2019-05-01,39.730000,41.494999,38.560001,41.209999,41.209999,217700
2019-05-02,40.380001,44.849998,40.380001,42.950001,42.950001,347200
2019-05-03,43.340000,46.189999,43.340000,44.349998,44.349998,180900
2019-05-06,43.959999,45.290001,42.599998,43.830002,43.830002,211100
2019-05-07,43.560001,46.790001,43.560001,44.340000,44.340000,222800
2019-05-08,44.880001,46.299999,44.573002,44.959999,44.959999,177300
2019-05-09,45.110001,46.040001,42.599998,42.869999,42.869999,136400
2019-05-10,42.650002,44.145000,42.376999,43.500000,43.500000,97900
2019-05-13,42.830002,43.000000,40.639999,41.490002,41.490002,130200
2019-05-14,41.270000,41.500000,39.130001,39.529999,39.529999,225200
2019-05-15,39.250000,39.500000,38.380001,38.540001,38.540001,200100
2019-05-16,38.669998,39.064999,36.720001,37.410000,37.410000,231700
2019-05-17,37.320000,41.139999,37.320000,40.740002,40.740002,170300
2019-05-20,37.490002,39.279999,35.240002,38.730000,38.730000,380700
2019-05-21,38.240002,38.480000,35.779999,36.070000,36.070000,405600
2019-05-22,36.000000,37.660000,36.000000,36.160000,36.160000,1481600
2019-05-23,36.009998,36.520000,35.000000,36.310001,36.310001,365900
2019-05-24,36.410000,37.150002,35.230000,36.250000,36.250000,216900
2019-05-28,36.509998,37.450001,36.220001,36.470001,36.470001,84700
2019-05-29,35.910000,36.450001,35.150002,35.709999,35.709999,233100
2019-05-30,35.720001,36.169998,35.630001,35.889999,35.889999,111500
2019-05-31,35.610001,36.099998,34.230000,36.049999,36.049999,103000
2019-06-03,35.970001,36.889999,35.369999,36.439999,36.439999,172600
2019-06-04,36.830002,37.090000,36.389999,36.990002,36.990002,114500
2019-06-05,37.270000,38.110001,36.910000,38.099998,38.099998,149600
2019-06-06,38.099998,39.669998,35.779999,36.220001,36.220001,212200
2019-06-07,36.209999,39.110001,36.000000,38.160000,38.160000,324800
2019-06-10,38.119999,40.500000,38.119999,39.230000,39.230000,344800
2019-06-11,34.497002,35.340000,29.900000,30.150000,30.150000,1465300
2019-06-12,29.969999,29.969999,27.200001,28.559999,28.559999,617900
2019-06-13,28.530001,30.700001,27.825001,30.510000,30.510000,334000
2019-06-14,30.400000,31.820000,29.940001,30.260000,30.260000,157600
2019-06-17,31.010000,32.459999,30.000000,31.950001,31.950001,139000
2019-06-18,32.070000,34.237999,32.060001,33.290001,33.290001,263300
2019-06-19,33.509998,33.509998,30.420000,31.299999,31.299999,322000
2019-06-20,31.260000,31.480000,30.090000,30.600000,30.600000,148500
2019-06-21,30.850000,31.940001,30.117001,31.350000,31.350000,172300
2019-06-24,31.430000,32.520000,30.785000,32.020000,32.020000,188700
2019-06-25,31.930000,32.000000,29.700001,29.850000,29.850000,148800
2019-06-26,29.969999,30.040001,28.790001,28.990000,28.990000,142800
2019-06-27,29.080000,29.754999,28.510000,28.940001,28.940001,116700
2019-06-28,29.500000,31.260000,29.500000,31.070000,31.070000,293700
2019-07-01,31.350000,31.719999,30.420000,31.309999,31.309999,127500
2019-07-02,31.879999,31.879999,29.520000,30.010000,30.010000,160700
2019-07-03,30.080000,30.469999,29.510000,30.360001,30.360001,105800
2019-07-05,30.250000,30.250000,28.910000,29.129999,29.129999,103000
2019-07-08,29.150000,29.563999,27.889999,28.770000,28.770000,144100
2019-07-09,28.700001,29.190001,27.270000,27.350000,27.350000,285700
2019-07-10,27.600000,28.620001,26.620001,27.090000,27.090000,390900
2019-07-11,26.940001,27.627001,25.920000,26.900000,26.900000,235400
2019-07-12,26.900000,27.402000,26.240000,26.540001,26.540001,95000
2019-07-15,26.270000,27.155001,25.520000,26.020000,26.020000,230000
2019-07-16,26.010000,26.895000,25.280001,25.799999,25.799999,205500
2019-07-17,25.680000,26.365000,25.129999,25.490000,25.490000,333000
2019-07-18,25.480000,25.480000,23.764999,24.170000,24.170000,621500
2019-07-19,24.160000,25.110001,23.790001,23.790001,23.790001,192600
2019-07-22,23.959999,23.959999,22.520000,22.580000,22.580000,299300
2019-07-23,22.520000,23.315001,22.190001,22.740000,22.740000,308100
2019-07-24,22.570000,23.850000,22.245001,23.490000,23.490000,198700
2019-07-25,23.510000,24.330000,21.820000,21.990000,21.990000,150700
2019-07-26,22.059999,22.330000,21.593000,22.110001,22.110001,77900
2019-07-29,22.070000,22.100000,21.020000,21.790001,21.790001,121300
2019-07-30,21.719999,21.760000,20.770000,20.950001,20.950001,91800
2019-07-31,21.040001,21.924000,20.900000,21.440001,21.440001,123300
2019-08-01,21.389999,22.469999,20.349001,20.709999,20.709999,242900
2019-08-02,20.709999,20.715000,19.299999,19.879999,19.879999,220300
2019-08-05,19.580000,20.070000,18.900000,19.940001,19.940001,201900
2019-08-06,20.000000,20.150000,19.170000,19.330000,19.330000,283000
2019-08-07,18.900000,19.350000,18.502001,19.030001,19.030001,275400
2019-08-08,18.870001,19.309999,18.250000,18.600000,18.600000,268400
2019-08-09,19.000000,19.000000,17.500000,18.510000,18.510000,265000
2019-08-12,18.410000,19.879999,18.309999,19.100000,19.100000,248200
2019-08-13,19.000000,20.690001,18.740000,19.980000,19.980000,171000
2019-08-14,19.459999,19.820000,18.570000,18.760000,18.760000,213000
2019-08-15,18.830000,19.540001,18.000000,18.020000,18.020000,230200
2019-08-16,18.070000,18.879999,17.559999,18.090000,18.090000,200400
2019-08-19,18.309999,18.450001,17.360001,17.780001,17.780001,232200
2019-08-20,17.799999,19.160000,17.610001,18.760000,18.760000,216100
2019-08-21,18.940001,20.080000,18.430000,18.549999,18.549999,231300
2019-08-22,18.580000,18.950001,18.325001,18.760000,18.760000,166200
2019-08-23,18.639999,18.670000,16.729000,17.070000,17.070000,241600
2019-08-26,17.410000,17.410000,16.639999,16.870001,16.870001,190300
2019-08-27,16.930000,17.190001,16.100000,16.230000,16.230000,116600
2019-08-28,16.030001,16.280001,15.560000,16.250000,16.250000,105600
2019-08-29,16.340000,16.559999,15.650000,16.059999,16.059999,181600
2019-08-30,16.070000,17.549999,16.070000,17.200001,17.200001,187900
2019-09-03,17.120001,17.230000,16.330999,16.490000,16.490000,221500
2019-09-04,16.280001,16.695000,15.072000,16.340000,16.340000,208300
2019-09-05,16.540001,17.540001,16.280001,17.350000,17.350000,182500
2019-09-06,17.379999,17.980000,17.000000,17.270000,17.270000,139000
2019-09-09,17.459999,17.680000,17.020000,17.430000,17.430000,233200
2019-09-10,17.490000,18.879999,17.115000,18.410000,18.410000,297500
2019-09-11,21.850000,23.660000,20.440001,21.309999,21.309999,1915700
2019-09-12,21.969999,22.090000,18.868999,18.969999,18.969999,727700
2019-09-13,18.969999,20.580000,17.760000,20.500000,20.500000,537500
2019-09-16,20.469999,20.900000,19.850000,20.440001,20.440001,355100
2019-09-17,20.750000,20.900000,19.940001,20.440001,20.440001,431100
2019-09-18,20.410000,20.860001,20.030001,20.680000,20.680000,299300
2019-09-19,20.639999,22.100000,20.510000,21.799999,21.799999,576500
2019-09-20,22.110001,22.410000,20.420000,20.660000,20.660000,754300
2019-09-23,20.580000,20.740000,20.000000,20.610001,20.610001,241100
2019-09-24,20.610001,20.870001,18.559999,18.780001,18.780001,361600
2019-09-25,18.809999,19.209999,17.920000,18.100000,18.100000,272700
2019-09-26,18.000000,18.299999,16.870001,18.129999,18.129999,404300
2019-09-27,18.120001,18.780001,17.260000,18.420000,18.420000,212300
2019-09-30,18.440001,19.100000,18.049999,18.670000,18.670000,285600
2019-10-01,18.709999,19.010000,17.719999,18.000000,18.000000,257900
2019-10-02,17.889999,18.690001,16.040001,16.809999,16.809999,343000
2019-10-03,16.719999,16.719999,15.550000,16.200001,16.200001,406100
2019-10-04,16.180000,17.049999,15.350000,16.834999,16.834999,326600
2019-10-07,16.760000,17.900000,16.230000,17.480000,17.480000,291500
2019-10-08,17.219999,17.719000,16.665001,16.820000,16.820000,312500
2019-10-09,17.010000,17.129999,16.040001,16.350000,16.350000,163800
2019-10-10,16.420000,16.809999,16.110001,16.410000,16.410000,260300
2019-10-11,16.580000,17.889999,16.580000,17.520000,17.520000,427800
2019-10-14,17.450001,17.549999,17.100000,17.530001,17.530001,128100
2019-10-15,17.510000,18.169001,17.400000,17.840000,17.840000,132600
2019-10-16,17.780001,18.879999,17.110001,18.459999,18.459999,157500
2019-10-17,18.650000,19.139999,18.325001,19.120001,19.120001,185300
2019-10-18,19.030001,20.110001,18.870001,19.330000,19.330000,213700
2019-10-21,19.400000,19.969999,19.018999,19.400000,19.400000,195700
2019-10-22,19.430000,20.171000,19.090000,19.879999,19.879999,402900
2019-10-23,19.840000,20.030001,18.920000,19.900000,19.900000,185000
2019-10-24,19.889999,20.110001,19.260000,20.004999,20.004999,390000
2019-10-25,19.950001,20.120001,18.510000,18.820000,18.820000,332500
2019-10-28,18.930000,19.690001,18.600000,18.680000,18.680000,213500
2019-10-29,18.680000,18.805000,17.860001,18.580000,18.580000,172100
2019-10-30,18.610001,18.610001,16.780001,17.680000,17.680000,258700
2019-10-31,17.620001,17.650000,15.790000,16.330000,16.330000,414500
2019-11-01,16.430000,16.559999,15.710000,16.129999,16.129999,320800
2019-11-04,16.379999,16.850000,16.230000,16.379999,16.379999,195100
2019-11-05,16.540001,17.170000,16.340000,16.920000,16.920000,266700
2019-11-06,16.920000,16.920000,13.700000,13.860000,13.860000,742300
2019-11-07,13.970000,15.100000,13.970000,14.240000,14.240000,296000
2019-11-08,14.160000,15.000000,14.000000,14.980000,14.980000,392800
2019-11-11,14.850000,15.220000,13.960000,14.270000,14.270000,302600
2019-11-12,14.180000,14.355000,13.910000,14.040000,14.040000,205700
2019-11-13,14.010000,14.130000,13.660000,13.720000,13.720000,218400
2019-11-14,13.680000,14.008000,13.180000,13.250000,13.250000,286900
2019-11-15,13.410000,13.990000,13.110000,13.830000,13.830000,219500
2019-11-18,13.970000,14.310000,13.760000,14.200000,14.200000,266600
2019-11-19,14.300000,14.820000,13.295000,13.610000,13.610000,388600
2019-11-20,13.500000,14.249000,13.320000,13.915000,13.915000,370800
2019-11-21,13.920000,14.060000,13.290000,13.910000,13.910000,237100
2019-11-22,14.000000,14.100000,13.586000,14.010000,14.010000,315000
2019-11-25,14.060000,14.750000,13.845000,14.590000,14.590000,318600
2019-11-26,14.700000,15.400000,14.630000,15.060000,15.060000,296300
2019-11-27,15.250000,15.500000,14.320000,14.880000,14.880000,231500
2019-11-29,14.830000,15.390000,14.610000,15.260000,15.260000,93800
2019-12-02,15.300000,15.560000,14.160000,14.750000,14.750000,271800
2019-12-03,14.490000,14.877000,14.245000,14.680000,14.680000,219500
2019-12-04,14.950000,15.060000,14.220000,14.585000,14.585000,336000
2019-12-05,14.730000,15.260000,14.530000,15.080000,15.080000,211900
2019-12-06,15.080000,15.340000,14.700000,14.960000,14.960000,243100
2019-12-09,14.980000,15.135000,14.430000,14.630000,14.630000,314100
2019-12-10,14.850000,14.980000,14.240000,14.400000,14.400000,340200
2019-12-11,14.590000,14.899000,14.010000,14.500000,14.500000,390700
2019-12-12,12.730000,13.460000,11.380000,11.810000,11.810000,2190500
2019-12-13,11.720000,11.740000,10.330000,10.740000,10.740000,1693500
2019-12-16,11.020000,11.600000,10.855000,11.050000,11.050000,803000
2019-12-17,11.100000,12.620000,10.910000,12.540000,12.540000,797300
2019-12-18,12.690000,13.840000,12.630000,13.820000,13.820000,713300
2019-12-19,13.990000,14.400000,13.503000,13.830000,13.830000,980200
2019-12-20,13.920000,13.945000,13.095000,13.370000,13.370000,617000
2019-12-23,13.440000,14.250000,13.130000,14.080000,14.080000,996700
2019-12-24,14.500000,14.788000,14.220000,14.620000,14.620000,342700
2019-12-26,14.720000,14.770000,13.950000,14.390000,14.390000,333800
2019-12-27,14.940000,15.030000,14.520000,14.830000,14.830000,379900
2019-12-30,14.810000,15.290000,14.450000,14.730000,14.730000,375000
2019-12-31,15.150000,16.200001,14.850000,16.049999,16.049999,752600
2020-01-02,16.250000,16.480000,15.000000,15.165000,15.165000,533600
2020-01-03,15.010000,15.485000,14.750000,15.340000,15.340000,375000
2020-01-06,15.230000,15.990000,14.930000,15.570000,15.570000,427400
2020-01-07,15.560000,15.665000,14.070000,14.220000,14.220000,376500
2020-01-08,14.210000,14.840000,13.800000,14.600000,14.600000,404300
2020-01-09,14.640000,14.960000,14.120000,14.650000,14.650000,262200
2020-01-10,14.640000,14.980000,14.230000,14.410000,14.410000,236800
2020-01-13,13.830000,14.597000,12.500000,12.930000,12.930000,782900
2020-01-14,12.830000,12.930000,12.190000,12.730000,12.730000,476600
2020-01-15,12.620000,13.000000,12.610000,12.740000,12.740000,235400
2020-01-16,13.120000,13.950000,13.000000,13.770000,13.770000,411000
2020-01-17,13.860000,13.948000,12.720000,12.750000,12.750000,308600
2020-01-21,12.700000,13.600000,12.500000,13.550000,13.550000,302400
2020-01-22,13.540000,13.710000,12.850000,13.510000,13.510000,197400
2020-01-23,13.360000,14.000000,13.360000,13.670000,13.670000,218200
2020-01-24,13.970000,13.990000,12.950000,13.060000,13.060000,162700
2020-01-27,12.750000,13.050000,12.500000,12.610000,12.610000,242800
